0.37069331116728,0.371946346340805,0.372593641156981,0.372590883230949
0.371579275289128,0.373839741142996,0.373079663950281,0.373245126068022
0.369567867162284,0.370859606763975,0.372498393062371,0.372501520531068
0.375264430960971,0.373583135549908,0.375726935176247,0.374605503085843
0.369601263894592,0.371080798833804,0.371668281544574,0.37168194779264
0.369304323294823,0.371107045933681,0.372002692963891,0.372455474122723
0.373863858006632,0.374089628541093,0.373392021829522,0.374480516562046
0.369700063400349,0.371558700096048,0.372016760794316,0.373271768845404
0.370662126494835,0.371183993238512,0.372004788749003,0.372627284179927
0.36848022323701,0.370140287720359,0.372054154587484,0.371811050827011
0.373721662048725,0.375782207970894,0.374040402854728,0.373911190097824
0.369833363277675,0.3709478271009,0.37383827243432,0.372744283030019
0.370540730912248,0.371499112840443,0.372234018367671,0.372420370755891
0.369107091618451,0.371355820460993,0.371714333588349,0.371845114222165
0.368763727714719,0.369943369194057,0.370601848517585,0.37176328696399
0.374657894854589,0.373230591547262,0.374626098019842,0.37421769521303
0.368948645978133,0.373268968293626,0.372327402307767,0.372719576228067
0.372334451078215,0.37135665880689,0.372009828198853,0.373205987414443
0.36943860813152,0.371144655239109,0.371979077529188,0.372408201088845
0.368310948685165,0.369840449172365,0.37151098544179,0.372007195001714
0.368241954647638,0.370268877987902,0.370665233359584,0.371596378270317
0.375778159663399,0.374004830895732,0.375902204047411,0.372589837218032
0.369170809820306,0.372633503579476,0.371867432496116,0.37266310457933
0.371656577639678,0.371203214013874,0.372633049631415,0.372716024225335
0.368775475510562,0.371596801840923,0.371572665116958,0.372080705741093
0.369333224558104,0.370069327895408,0.371233297864385,0.372087939374317
0.367590564006014,0.370335989350706,0.370536444665314,0.371633649103046
0.368817727640705,0.369720198650394,0.370498401877685,0.371234849690951
0.375272903900952,0.37468111537523,0.374319234713725,0.374771765206783
0.368251101405087,0.373575350913564,0.372738095552347,0.373066750347425
0.371882996644148,0.37067652233618,0.371870485267272,0.373708247531098
0.369022206061329,0.37158652657327,0.371974563316089,0.372075682377454
0.36861326918105,0.37049282507428,0.371051951105417,0.371983850638944
0.368897884009644,0.369866696306942,0.371229012048618,0.371684699578255
0.368259365245913,0.369476619784651,0.370746012409971,0.371844551878022
0.368008051980575,0.36901271085331,0.37007464853267,0.371523167374196
